Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.15 [1.09-1.21],0.040,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.14 [1.08-1.20],0.110,,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.14 [1.08-1.21],0.317,,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.14 [1.08-1.20],0.124,,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.14 [1.08-1.20],0.961,,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-C%,0.88 [0.84-0.92],0.028,*,Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.87 [0.83-0.92],0.009,**,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,0.87 [0.83-0.92],0.010,**,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-CE,0.87 [0.82-0.91],0.048,*,Cholesteryl Esters in Small VLDL
XS-VLDL-L,0.86 [0.82-0.91],0.031,*,Total-Lipids in Very Small VLDL
XS-VLDL-P,0.86 [0.82-0.91],0.024,*,Concentration of Very Small VLDL Particles
PC,0.86 [0.81-0.91],0.027,*,Phosphatidylcholines
XS-VLDL-FC,0.86 [0.81-0.91],0.016,*,Free Cholesterol in Very Small VLDL
M-VLDL-L,0.86 [0.82-0.91],0.007,**,Total-Lipids in Medium VLDL
Phosphoglyc,0.86 [0.81-0.91],0.015,*,Phosphoglycerides
S-VLDL-PL,0.86 [0.81-0.91],0.008,**,Phospholipids in Small VLDL
LA,0.86 [0.81-0.90],0.002,**,Linoleic Acid
S-VLDL-C,0.86 [0.81-0.91],0.006,**,Cholesterol in Small VLDL
VLDL-C,0.85 [0.81-0.90],0.001,**,VLDL Cholesterol
M-VLDL-P,0.85 [0.81-0.90],0.002,**,Concentration of Medium VLDL Particles
Cholines,0.85 [0.81-0.90],0.002,**,Total-Cholines
M-VLDL-PL,0.85 [0.81-0.90],7.194e-04,***,Phospholipids in Medium VLDL
VLDL-CE,0.85 [0.80-0.89],2.441e-04,***,Cholesteryl Esters in VLDL
S-VLDL-FC,0.85 [0.80-0.89],3.933e-04,***,Free Cholesterol in Small VLDL
S-LDL-P,0.85 [0.80-0.89],3.400e-04,***,Concentration of Small LDL Particles
M-VLDL-FC,0.85 [0.80-0.89],2.695e-04,***,Free Cholesterol in Medium VLDL
XS-VLDL-C,0.85 [0.80-0.89],3.878e-04,***,Cholesterol in Very Small VLDL
M-LDL-P,0.85 [0.80-0.89],2.076e-04,***,Concentration of Medium LDL Particles
