Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-3,1.08 [1.00-1.17],1.000,,Omega-3 Fatty Acids
MUFA,1.06 [0.97-1.15],1.000,,Monounsaturated Fatty Acids
PUFA,1.03 [0.95-1.12],1.000,,Polyunsaturated Fatty Acids
Omega-6,1.02 [0.94-1.10],1.000,,Omega-6 Fatty Acids
M-LDL-PL%,1.01 [0.93-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-CE,1.00 [0.92-1.08],1.000,,Cholesteryl Esters in LDL
Total-CE,0.98 [0.90-1.06],1.000,,Total-Esterified Cholesterol
VLDL-CE,0.97 [0.90-1.05],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.93 [0.86-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.92 [0.85-1.01],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
