Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.18 [1.00-1.39],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,1.10 [0.92-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,1.07 [0.90-1.27],1.000,,Leucine
ApoB,1.05 [0.89-1.24],1.000,,Apolipoprotein B
Total-BCAA,1.02 [0.85-1.21],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
PUFA,0.93 [0.77-1.11],1.000,,Polyunsaturated Fatty Acids
Albumin,0.88 [0.74-1.04],1.000,,Albumin
M-LDL-FC%,0.85 [0.71-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.77 [0.64-0.93],1.000,,Degree of Unsaturation
HDL-FC,0.76 [0.62-0.92],1.000,,Free Cholesterol in HDL
