Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.10 [1.03-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,1.07 [1.01-1.13],1.000,,Isoleucine
Tyr,1.02 [0.96-1.08],1.000,,Tyrosine
His,1.01 [0.95-1.07],1.000,,Histidine
Gln,1.00 [0.94-1.06],1.000,,Glutamine
Total-FC,1.00 [0.94-1.06],1.000,,Total-Free Cholesterol
LDL-FC,0.98 [0.92-1.04],1.000,,Free Cholesterol in LDL
HDL-FC,0.96 [0.90-1.03],1.000,,Free Cholesterol in HDL
Unsaturation,0.93 [0.87-0.99],1.000,,Degree of Unsaturation
M-LDL-FC%,0.92 [0.87-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
