Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.05 [1.00-1.10],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,1.03 [0.98-1.09],1.000,,Leucine
Total-BCAA,1.02 [0.97-1.07],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,1.02 [0.97-1.07],1.000,,Isoleucine
Val,1.02 [0.97-1.07],1.000,,Valine
Total-FC,0.99 [0.94-1.04],1.000,,Total-Free Cholesterol
Lactate,0.98 [0.93-1.03],1.000,,Lactate
LDL-FC,0.98 [0.93-1.03],1.000,,Free Cholesterol in LDL
Citrate,0.97 [0.92-1.02],1.000,,Citrate
M-LDL-FC%,0.92 [0.87-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
