Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.69 [1.54-1.85],2.411e-24,***,Creatinine
S-VLDL-TG%,1.32 [1.19-1.47],0.040,*,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.32 [1.20-1.45],0.002,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.32 [1.20-1.45],0.001,**,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.31 [1.19-1.45],0.027,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.30 [1.18-1.43],0.016,*,Triglycerides to Total-Lipids in IDL percentage
M-LDL-C%,0.79 [0.73-0.86],0.020,*,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-C%,0.78 [0.71-0.86],0.039,*,Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-C%,0.78 [0.71-0.85],0.004,**,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-CE%,0.78 [0.71-0.85],0.009,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.78 [0.71-0.85],0.009,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.77 [0.70-0.85],0.015,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.77 [0.69-0.85],0.026,*,Phospholipids to Total-Lipids in Small VLDL percentage
Unsaturation,0.76 [0.69-0.84],0.031,*,Degree of Unsaturation
