Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-CE%,1.06 [1.01-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.01 [0.97-1.06],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-C%,1.01 [0.96-1.06],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
Gln,1.01 [0.96-1.06],1.000,,Glutamine
Ala,1.00 [0.96-1.05],1.000,,Alanine
LDL-FC,1.00 [0.95-1.05],1.000,,Free Cholesterol in LDL
Citrate,0.98 [0.93-1.02],1.000,,Citrate
Creatinine,0.95 [0.89-1.00],1.000,,Creatinine
M-LDL-FC%,0.94 [0.89-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.94 [0.89-0.99],1.000,,Free Cholesterol in HDL
