Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.04 [0.91-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC%,1.03 [0.91-1.17],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-PL,1.02 [0.88-1.18],1.000,,Phospholipids in Very Large HDL
XL-HDL-FC,1.02 [0.89-1.17],1.000,,Free Cholesterol in Very Large HDL
XL-HDL-L,1.01 [0.87-1.17],1.000,,Total-Lipids in Very Large HDL
M-LDL-TG%,0.99 [0.87-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
DHA%,0.97 [0.85-1.11],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
VLDL-CE,0.96 [0.85-1.09],1.000,,Cholesteryl Esters in VLDL
MUFA%,0.95 [0.83-1.10],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-CE,0.92 [0.81-1.05],1.000,,Total-Esterified Cholesterol
