Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.13 [1.00-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.06 [0.94-1.20],1.000,,Valine
Total-BCAA,1.06 [0.94-1.19],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.04 [0.93-1.17],1.000,,Leucine
Omega-6/Omega-3,1.02 [0.90-1.15],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
VLDL-C,0.96 [0.85-1.07],1.000,,VLDL Cholesterol
M-LDL-FC%,0.95 [0.83-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.93 [0.83-1.04],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.93 [0.83-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.93 [0.82-1.04],1.000,,Total-Cholesterol
