Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.24 [1.14-1.34],0.059,,Glycoprotein Acetyls
M-LDL-PL%,1.08 [1.00-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.07 [0.99-1.16],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Phe,1.04 [0.96-1.13],1.000,,Phenylalanine
Leu,1.00 [0.92-1.09],1.000,,Leucine
VLDL-CE,0.99 [0.92-1.08],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.97 [0.90-1.05],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.95 [0.88-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.93 [0.86-1.01],1.000,,Total-Esterified Cholesterol
HDL-CE,0.85 [0.77-0.93],1.000,,Cholesteryl Esters in HDL
