Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [0.99-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.07 [0.98-1.18],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,1.07 [0.98-1.17],1.000,,Leucine
Total-BCAA,1.06 [0.97-1.16],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.05 [0.96-1.15],1.000,,Valine
DHA,0.93 [0.85-1.03],1.000,,Docosahexaenoic Acid
Omega-3%,0.93 [0.85-1.03],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.90 [0.82-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.87 [0.79-0.97],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.85 [0.77-0.94],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
