Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.07 [0.98-1.17],1.000,,Glutamine
M-LDL-PL%,1.05 [0.96-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.04 [0.95-1.14],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Phe,1.04 [0.95-1.13],1.000,,Phenylalanine
ApoB/ApoA1,1.01 [0.93-1.10],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,0.98 [0.90-1.07],1.000,,VLDL Cholesterol
Remnant-C,0.93 [0.86-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.91 [0.83-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,0.91 [0.83-0.99],1.000,,Total-Cholesterol
S-LDL-C%,0.82 [0.76-0.89],0.661,,Cholesterol to Total-Lipids in Small LDL percentage
