Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.22 [1.05-1.43],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.15 [0.97-1.35],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-C,1.03 [0.88-1.21],1.000,,VLDL Cholesterol
Gln,1.01 [0.86-1.19],1.000,,Glutamine
VLDL-CE,1.00 [0.85-1.17],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.94 [0.81-1.11],1.000,,Cholesteryl Esters in LDL
Total-C,0.91 [0.77-1.07],1.000,,Total-Cholesterol
Total-CE,0.90 [0.77-1.06],1.000,,Total-Esterified Cholesterol
HDL-CE,0.85 [0.71-1.03],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.77 [0.67-0.90],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
