Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.50 [1.26-1.78],0.811,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.27 [1.04-1.55],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,1.15 [0.96-1.38],1.000,,Phenylalanine
Gln,1.12 [0.93-1.36],1.000,,Glutamine
Gly,1.05 [0.85-1.29],1.000,,Glycine
M-LDL-C%,0.65 [0.56-0.75],0.002,**,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.64 [0.55-0.75],0.004,**,Cholesterol to Total-Lipids in Small LDL percentage
Clinical LDL-C,0.62 [0.52-0.74],0.033,*,Clinical LDL Cholesterol
Total-C,0.62 [0.52-0.74],0.038,*,Total-Cholesterol
Total-CE,0.61 [0.51-0.74],0.029,*,Total-Esterified Cholesterol
