Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-CE%,1.18 [0.96-1.45],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,1.17 [0.95-1.44],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.11 [0.92-1.35],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,1.05 [0.87-1.28],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-FC%,1.05 [0.88-1.25],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-TG%,0.94 [0.79-1.12],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Remnant-C,0.87 [0.73-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.86 [0.72-1.02],1.000,,Total-Cholesterol
VLDL-C,0.86 [0.72-1.01],1.000,,VLDL Cholesterol
LDL-CE,0.82 [0.70-0.98],1.000,,Cholesteryl Esters in LDL
