Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.06 [1.02-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA,1.02 [0.97-1.07],1.000,,Saturated Fatty Acids
Omega-3,1.02 [0.97-1.07],1.000,,Omega-3 Fatty Acids
Creatinine,1.02 [0.97-1.07],1.000,,Creatinine
Total-FA,1.00 [0.96-1.05],1.000,,Total-Fatty Acids
Total-BCAA,0.99 [0.95-1.04],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.99 [0.94-1.04],1.000,,Valine
Ile,0.98 [0.94-1.03],1.000,,Isoleucine
ApoB/ApoA1,0.96 [0.91-1.00],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,0.94 [0.90-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
