Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
LDL-C,1.02 [0.88-1.19],1.000,,LDL Cholesterol
Clinical LDL-C,1.02 [0.88-1.19],1.000,,Clinical LDL Cholesterol
M-VLDL-C%,1.02 [0.87-1.19],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Non-HDL-C,1.01 [0.87-1.18],1.000,,Total-Cholesterol Minus HDL-C
ApoB,1.01 [0.87-1.18],1.000,,Apolipoprotein B
M-LDL-FC%,0.99 [0.84-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA,0.98 [0.84-1.14],1.000,,Saturated Fatty Acids
Total-FA,0.97 [0.84-1.14],1.000,,Total-Fatty Acids
Albumin,0.97 [0.83-1.13],1.000,,Albumin
HDL-FC,0.91 [0.76-1.08],1.000,,Free Cholesterol in HDL
