Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.38 [1.17-1.63],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.33 [1.13-1.56],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.24 [1.05-1.47],1.000,,Phospholipids to Total-Lipids in IDL percentage
TG/PG,1.15 [0.96-1.38],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-TG,1.11 [0.93-1.31],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-FC%,0.83 [0.70-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.71 [0.60-0.85],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-C,0.71 [0.60-0.84],1.000,,LDL Cholesterol
Non-HDL-C,0.70 [0.59-0.83],1.000,,Total-Cholesterol Minus HDL-C
IDL-CE,0.66 [0.55-0.79],0.967,,Cholesteryl Esters in IDL
