Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.13 [0.99-1.28],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,1.03 [0.91-1.18],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.03 [0.91-1.18],1.000,,Apolipoprotein B
Leu,1.02 [0.90-1.15],1.000,,Leucine
Total-BCAA,1.00 [0.89-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-6%,0.98 [0.84-1.13],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.92 [0.81-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.86 [0.74-0.99],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.81 [0.70-0.93],1.000,,Omega-3 Fatty Acids
DHA,0.77 [0.66-0.89],1.000,,Docosahexaenoic Acid
