Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.28 [1.07-1.53],1.000,,Valine
Total-BCAA,1.26 [1.06-1.50],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB/ApoA1,1.21 [1.01-1.44],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.11 [0.93-1.33],1.000,,Apolipoprotein B
M-LDL-TG%,1.08 [0.90-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
LA%,0.98 [0.81-1.19],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,0.95 [0.79-1.15],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.91 [0.75-1.09],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.89 [0.74-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3%,0.88 [0.73-1.06],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
