Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.14 [1.06-1.24],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.14 [1.06-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,1.02 [0.95-1.10],1.000,,Isoleucine
His,1.00 [0.93-1.08],1.000,,Histidine
Phe,1.00 [0.93-1.08],1.000,,Phenylalanine
VLDL-C,0.98 [0.91-1.05],1.000,,VLDL Cholesterol
Remnant-C,0.92 [0.86-0.99],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.90 [0.83-0.97],1.000,,Total-Cholesterol
M-LDL-FC%,0.89 [0.82-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.85 [0.79-0.91],0.948,,Cholesterol to Total-Lipids in IDL percentage
