Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [1.02-1.35],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,1.15 [0.98-1.35],1.000,,Free Cholesterol in HDL
Glu,1.15 [0.99-1.33],1.000,,Glucose
SFA,1.04 [0.90-1.20],1.000,,Saturated Fatty Acids
Total-FA,1.00 [0.86-1.16],1.000,,Total-Fatty Acids
Leu,0.98 [0.84-1.15],1.000,,Leucine
M-LDL-FC%,0.97 [0.84-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,0.97 [0.83-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.96 [0.82-1.12],1.000,,Valine
ApoB/ApoA1,0.85 [0.73-0.98],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
