Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA,1.06 [1.01-1.11],1.000,,Monounsaturated Fatty Acids
SFA,1.05 [1.00-1.10],1.000,,Saturated Fatty Acids
M-LDL-TG%,1.04 [1.00-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3,1.03 [0.98-1.08],1.000,,Omega-3 Fatty Acids
DHA,1.01 [0.96-1.06],1.000,,Docosahexaenoic Acid
VLDL-CE,0.98 [0.94-1.03],1.000,,Cholesteryl Esters in VLDL
Total-CE,0.97 [0.93-1.02],1.000,,Total-Esterified Cholesterol
Omega-6/Omega-3,0.95 [0.91-1.00],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
PUFA/MUFA,0.92 [0.87-0.97],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.88 [0.84-0.92],0.074,,Linoleic Acid to Total-Fatty Acids percentage
