Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-BCAA,1.06 [0.97-1.16],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.06 [0.97-1.15],1.000,,Leucine
Val,1.06 [0.97-1.15],1.000,,Valine
M-LDL-TG%,1.05 [0.96-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.02 [0.94-1.12],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Omega-6,0.98 [0.90-1.07],1.000,,Omega-6 Fatty Acids
PUFA,0.98 [0.89-1.07],1.000,,Polyunsaturated Fatty Acids
Albumin,0.97 [0.89-1.06],1.000,,Albumin
Unsaturation,0.92 [0.84-1.01],1.000,,Degree of Unsaturation
M-LDL-FC%,0.90 [0.82-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
