Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.22 [1.07-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Phe,1.03 [0.90-1.18],1.000,,Phenylalanine
M-LDL-CE%,1.02 [0.89-1.17],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-C,1.02 [0.90-1.16],1.000,,VLDL Cholesterol
ApoB/ApoA1,1.01 [0.88-1.15],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Omega-3,0.98 [0.86-1.12],1.000,,Omega-3 Fatty Acids
PUFA,0.95 [0.83-1.08],1.000,,Polyunsaturated Fatty Acids
Omega-6,0.94 [0.82-1.08],1.000,,Omega-6 Fatty Acids
LA,0.93 [0.82-1.06],1.000,,Linoleic Acid
M-LDL-FC%,0.87 [0.77-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
