Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.89 [1.62-2.22],8.548e-10,***,Glycoprotein Acetyls
M-HDL-PL%,1.50 [1.27-1.78],0.535,,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL,1.48 [1.26-1.73],0.219,,Phospholipids in Very Small VLDL
VLDL-C,1.22 [1.03-1.45],1.000,,VLDL Cholesterol
Remnant-C,1.14 [0.96-1.35],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-HDL-C%,0.67 [0.57-0.79],0.204,,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-CE%,0.67 [0.57-0.78],0.063,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Albumin,0.66 [0.57-0.76],0.003,**,Albumin
S-HDL-C,0.65 [0.54-0.77],0.146,,Cholesterol in Small HDL
S-HDL-CE,0.62 [0.52-0.73],0.007,**,Cholesteryl Esters in Small HDL
