Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.06 [0.93-1.21],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.03 [0.90-1.18],1.000,,Apolipoprotein B
M-LDL-TG%,1.03 [0.90-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Clinical LDL-C,1.01 [0.88-1.16],1.000,,Clinical LDL Cholesterol
LDL-C,1.00 [0.88-1.15],1.000,,LDL Cholesterol
Omega-6%,0.99 [0.86-1.14],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.98 [0.85-1.13],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.98 [0.85-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.98 [0.84-1.13],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6/Omega-3,0.94 [0.82-1.09],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
