Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.05 [0.94-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,1.05 [0.93-1.17],1.000,,Valine
ApoB/ApoA1,1.04 [0.93-1.16],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.04 [0.93-1.16],1.000,,VLDL Cholesterol
Total-BCAA,1.03 [0.92-1.16],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LA,0.98 [0.88-1.10],1.000,,Linoleic Acid
Omega-3,0.97 [0.87-1.09],1.000,,Omega-3 Fatty Acids
Omega-6,0.97 [0.87-1.09],1.000,,Omega-6 Fatty Acids
PUFA,0.97 [0.87-1.08],1.000,,Polyunsaturated Fatty Acids
M-LDL-FC%,0.88 [0.79-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
