Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.19 [1.04-1.37],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.12 [0.98-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.10 [0.95-1.27],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.05 [0.91-1.20],1.000,,Monounsaturated Fatty Acids
Omega-6/Omega-3,1.00 [0.88-1.14],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-C,0.97 [0.84-1.11],1.000,,HDL Cholesterol
LDL-C,0.93 [0.81-1.06],1.000,,LDL Cholesterol
Non-HDL-C,0.91 [0.80-1.04],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,0.91 [0.79-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.91 [0.79-1.04],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
