Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,1.41 [1.17-1.70],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.38 [1.12-1.70],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.38 [1.15-1.66],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,1.11 [0.92-1.35],1.000,,Monounsaturated Fatty Acids
Ala,1.03 [0.84-1.25],1.000,,Alanine
HDL-C,0.82 [0.64-1.04],1.000,,HDL Cholesterol
LDL-C,0.78 [0.64-0.94],1.000,,LDL Cholesterol
Clinical LDL-C,0.77 [0.64-0.93],1.000,,Clinical LDL Cholesterol
M-LDL-FC%,0.76 [0.64-0.90],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.64 [0.53-0.76],0.249,,Linoleic Acid to Total-Fatty Acids percentage
