Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
LDL-C,1.08 [0.96-1.21],1.000,,LDL Cholesterol
Non-HDL-C,1.08 [0.96-1.21],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,1.08 [0.96-1.21],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-C,1.04 [0.92-1.18],1.000,,HDL Cholesterol
M-VLDL-FC%,1.00 [0.88-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-C%,0.99 [0.88-1.13],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.99 [0.87-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,0.99 [0.87-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-PL%,0.96 [0.84-1.09],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Gln,0.87 [0.78-0.98],1.000,,Glutamine
