Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.02 [0.95-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.02 [0.94-1.10],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,1.01 [0.94-1.09],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.01 [0.93-1.10],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-CE%,1.00 [0.92-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
LDL-CE,0.98 [0.91-1.06],1.000,,Cholesteryl Esters in LDL
VLDL-C,0.97 [0.90-1.05],1.000,,VLDL Cholesterol
M-LDL-FC%,0.97 [0.89-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.95 [0.88-1.03],1.000,,Total-Esterified Cholesterol
HDL-CE,0.94 [0.87-1.03],1.000,,Cholesteryl Esters in HDL
