Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-size,1.53 [1.43-1.65],5.717e-27,***,Average Diameter for HDL Particles
XL-HDL-PL,1.51 [1.41-1.61],1.805e-28,***,Phospholipids in Very Large HDL
XL-HDL-L,1.50 [1.40-1.61],8.470e-27,***,Total-Lipids in Very Large HDL
XL-HDL-CE,1.48 [1.38-1.58],2.519e-24,***,Cholesteryl Esters in Very Large HDL
L-HDL-C,1.47 [1.37-1.58],5.588e-21,***,Cholesterol in Large HDL
XL-HDL-C,1.47 [1.38-1.58],5.006e-24,***,Cholesterol in Very Large HDL
L-HDL-FC,1.47 [1.37-1.58],2.240e-22,***,Free Cholesterol in Large HDL
L-HDL-L,1.47 [1.37-1.58],6.885e-20,***,Total-Lipids in Large HDL
XL-HDL-P,1.47 [1.38-1.57],2.805e-25,***,Concentration of Very Large HDL Particles
L-HDL-CE,1.47 [1.37-1.58],9.493e-21,***,Cholesteryl Esters in Large HDL
L-HDL-P,1.47 [1.37-1.57],1.212e-22,***,Concentration of Large HDL Particles
L-HDL-PL,1.45 [1.35-1.55],1.069e-18,***,Phospholipids in Large HDL
XL-HDL-FC,1.42 [1.33-1.52],5.452e-20,***,Free Cholesterol in Very Large HDL
XL-HDL-PL%,1.41 [1.30-1.54],1.151e-09,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-FC,1.32 [1.23-1.42],4.471e-09,***,Free Cholesterol in HDL
HDL-C,1.29 [1.20-1.39],1.452e-06,***,HDL Cholesterol
M-HDL-FC%,1.28 [1.19-1.39],5.658e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-CE,1.28 [1.19-1.37],7.534e-06,***,Cholesteryl Esters in HDL
Unsaturation,1.27 [1.19-1.36],3.795e-06,***,Degree of Unsaturation
Gly,1.27 [1.19-1.36],1.328e-06,***,Glycine
HDL-L,1.26 [1.18-1.36],3.941e-05,***,Total-Lipids in HDL
L-HDL-FC%,1.25 [1.16-1.35],0.001,**,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-PL,1.24 [1.16-1.34],3.219e-04,***,Phospholipids in HDL
XL-VLDL-FC%,1.24 [1.16-1.33],6.214e-05,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,1.24 [1.16-1.32],8.199e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-FC%,1.22 [1.14-1.30],0.001,**,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-PL%,1.21 [1.14-1.30],0.001,**,Phospholipids to Total-Lipids in IDL percentage
PUFA%,1.21 [1.13-1.30],0.041,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-FC,1.20 [1.12-1.29],0.040,*,Free Cholesterol in Medium HDL
L-HDL-TG,1.20 [1.12-1.28],0.005,**,Triglycerides in Large HDL
L-HDL-PL%,0.83 [0.77-0.89],0.026,*,Phospholipids to Total-Lipids in Large HDL percentage
VLDL-size,0.83 [0.77-0.89],0.022,*,Average Diameter for VLDL Particles
XL-HDL-TG%,0.82 [0.77-0.88],0.019,*,Triglycerides to Total-Lipids in Very Large HDL percentage
Creatinine,0.80 [0.74-0.87],0.010,**,Creatinine
3-Hydroxybutyrate,0.80 [0.74-0.86],0.003,**,3-Hydroxybutyrate
Val,0.79 [0.74-0.85],8.296e-05,***,Valine
Phe,0.78 [0.72-0.83],2.924e-07,***,Phenylalanine
XL-HDL-C%,0.76 [0.71-0.82],8.025e-09,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.68 [0.62-0.73],4.929e-17,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Citrate,0.53 [0.49-0.57],6.240e-59,***,Citrate
