Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [1.07-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Leu,1.11 [1.01-1.22],1.000,,Leucine
Total-BCAA,1.09 [0.99-1.20],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.06 [0.96-1.17],1.000,,Valine
Omega-6/Omega-3,1.04 [0.94-1.15],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
VLDL-C,1.00 [0.91-1.10],1.000,,VLDL Cholesterol
Remnant-C,0.94 [0.85-1.03],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.90 [0.82-1.00],1.000,,Total-Cholesterol
HDL-CE,0.89 [0.79-1.00],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.84 [0.77-0.92],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
