Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.15 [1.00-1.31],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.14 [0.98-1.33],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.11 [0.97-1.28],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Ala,1.09 [0.96-1.24],1.000,,Alanine
M-LDL-PL%,1.02 [0.89-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-CE,0.99 [0.87-1.12],1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,0.94 [0.83-1.07],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.90 [0.79-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.88 [0.78-1.01],1.000,,Total-Esterified Cholesterol
PUFA/MUFA,0.83 [0.73-0.95],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
