Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-TG%,1.04 [0.99-1.09],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-LDL-TG%,1.04 [0.98-1.09],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-CE%,1.02 [0.97-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-FC%,1.01 [0.96-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C%,1.01 [0.95-1.06],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-C%,0.97 [0.92-1.02],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-C,0.92 [0.87-0.96],1.000,,VLDL Cholesterol
Non-HDL-C,0.90 [0.86-0.95],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.90 [0.86-0.95],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.90 [0.86-0.95],1.000,,Total-Cholesterol
