Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.16 [1.14-1.18],1.789e-55,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.16 [1.14-1.18],7.327e-59,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.15 [1.13-1.17],9.378e-54,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.14 [1.12-1.16],1.035e-45,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.14 [1.12-1.16],7.203e-45,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.14 [1.12-1.16],1.502e-42,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.13 [1.11-1.15],3.565e-44,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.13 [1.11-1.15],2.810e-36,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.12 [1.10-1.14],1.791e-33,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,1.12 [1.10-1.14],2.955e-30,***,Triglycerides to Phosphoglycerides ratio
S-LDL-TG%,1.12 [1.10-1.14],1.439e-35,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.11 [1.09-1.13],2.623e-27,***,Triglycerides to Total-Lipids in Large HDL percentage
GlycA,1.11 [1.09-1.13],2.612e-28,***,Glycoprotein Acetyls
S-VLDL-TG%,1.11 [1.09-1.13],2.425e-28,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.11 [1.09-1.13],2.018e-26,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.11 [1.09-1.13],3.936e-24,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.10 [1.08-1.12],7.247e-22,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG%,1.09 [1.07-1.11],1.624e-17,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC%,1.09 [1.07-1.11],1.521e-13,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.08 [1.07-1.10],1.365e-15,***,Triglycerides in Small HDL
