Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.41 [1.22-1.63],0.468,,Glycoprotein Acetyls
ApoB,1.16 [1.01-1.34],1.000,,Apolipoprotein B
Non-HDL-C,1.14 [0.98-1.32],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.13 [0.98-1.31],1.000,,LDL Cholesterol
Clinical LDL-C,1.11 [0.96-1.28],1.000,,Clinical LDL Cholesterol
DHA%,0.95 [0.81-1.11],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.90 [0.77-1.05],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6/Omega-3,0.89 [0.77-1.03],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
PUFA/MUFA,0.80 [0.68-0.94],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.79 [0.69-0.91],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
