Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.09 [0.93-1.29],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.09 [0.92-1.28],1.000,,Apolipoprotein B
Tyr,1.05 [0.89-1.24],1.000,,Tyrosine
Ile,1.01 [0.85-1.20],1.000,,Isoleucine
M-LDL-PL%,1.00 [0.85-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.94 [0.79-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3%,0.90 [0.76-1.07],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA%,0.89 [0.75-1.06],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,0.87 [0.74-1.03],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.85 [0.72-1.01],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
