Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XXL-VLDL-PL,1.05 [0.93-1.18],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.04 [0.92-1.17],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-TG%,1.03 [0.91-1.16],1.000,,Triglycerides to Total-Lipids in IDL percentage
TG/PG,1.02 [0.90-1.16],1.000,,Triglycerides to Phosphoglycerides ratio
M-LDL-FC%,1.01 [0.90-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.99 [0.88-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Omega-6/Omega-3,0.97 [0.87-1.09],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
VLDL-CE,0.95 [0.85-1.07],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.91 [0.81-1.02],1.000,,Cholesteryl Esters in LDL
Total-CE,0.91 [0.81-1.02],1.000,,Total-Esterified Cholesterol
