Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.19 [0.97-1.45],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.18 [0.97-1.44],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.08 [0.88-1.32],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.06 [0.86-1.31],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.05 [0.85-1.28],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
ApoA1,0.89 [0.72-1.10],1.000,,Apolipoprotein A1
M-LDL-FC%,0.89 [0.73-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.74 [0.61-0.90],1.000,,Apolipoprotein B
Clinical LDL-C,0.68 [0.57-0.82],1.000,,Clinical LDL Cholesterol
S-LDL-C%,0.67 [0.57-0.78],0.162,,Cholesterol to Total-Lipids in Small LDL percentage
