Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.03 [0.97-1.11],1.000,,Leucine
Tyr,1.01 [0.95-1.08],1.000,,Tyrosine
Ile,1.01 [0.95-1.08],1.000,,Isoleucine
Gln,1.01 [0.94-1.08],1.000,,Glutamine
M-LDL-PL%,1.00 [0.94-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.99 [0.92-1.06],1.000,,VLDL Cholesterol
LDL-CE,0.98 [0.92-1.05],1.000,,Cholesteryl Esters in LDL
Total-CE,0.97 [0.90-1.04],1.000,,Total-Esterified Cholesterol
HDL-CE,0.97 [0.90-1.04],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.96 [0.89-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
