Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.18 [1.05-1.32],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,1.05 [0.94-1.18],1.000,,Leucine
Total-BCAA,1.04 [0.93-1.17],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.03 [0.92-1.15],1.000,,Valine
M-VLDL-C%,1.02 [0.89-1.16],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
LA,1.00 [0.89-1.12],1.000,,Linoleic Acid
PUFA%,0.94 [0.83-1.07],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.93 [0.82-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.90 [0.80-1.02],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
HDL-FC,0.88 [0.78-0.99],1.000,,Free Cholesterol in HDL
