Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.27 [1.21-1.34],7.171e-17,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.25 [1.19-1.31],9.569e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.25 [1.19-1.32],4.552e-12,***,Glycoprotein Acetyls
IDL-TG%,1.25 [1.19-1.31],2.292e-13,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.24 [1.18-1.31],7.784e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.20 [1.14-1.27],6.623e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.20 [1.13-1.26],1.229e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.19 [1.13-1.25],3.747e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.17 [1.11-1.23],0.002,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.16 [1.11-1.22],9.477e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.16 [1.10-1.22],7.777e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.16 [1.10-1.21],0.003,**,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-CE%,0.88 [0.84-0.92],0.036,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
PUFA%,0.87 [0.83-0.92],0.025,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-CE%,0.87 [0.83-0.91],7.062e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-CE%,0.87 [0.83-0.91],0.009,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-VLDL-PL,0.87 [0.82-0.91],0.010,**,Phospholipids in Small VLDL
M-VLDL-C%,0.86 [0.82-0.91],4.533e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.86 [0.82-0.91],3.836e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-BCAA,0.86 [0.82-0.91],0.027,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-VLDL-C,0.86 [0.82-0.91],0.003,**,Cholesterol in Small VLDL
Omega-3,0.86 [0.81-0.91],0.011,*,Omega-3 Fatty Acids
Cholines,0.86 [0.81-0.90],0.002,**,Total-Cholines
M-VLDL-L,0.86 [0.81-0.90],7.605e-04,***,Total-Lipids in Medium VLDL
M-VLDL-FC%,0.86 [0.82-0.90],1.019e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-C,0.86 [0.81-0.90],0.002,**,Cholesterol in Very Small VLDL
S-VLDL-C%,0.86 [0.82-0.90],6.982e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-P,0.86 [0.81-0.90],8.784e-04,***,Concentration of Medium VLDL Particles
VLDL-C,0.85 [0.81-0.90],3.100e-04,***,VLDL Cholesterol
S-LDL-CE%,0.85 [0.81-0.90],1.326e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Albumin,0.85 [0.81-0.90],3.174e-05,***,Albumin
Val,0.85 [0.81-0.90],0.003,**,Valine
PC,0.85 [0.81-0.90],5.908e-04,***,Phosphatidylcholines
S-LDL-PL,0.85 [0.81-0.90],1.039e-04,***,Phospholipids in Small LDL
M-VLDL-PL%,0.85 [0.81-0.89],3.906e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-PL,0.85 [0.81-0.89],8.264e-05,***,Phospholipids in Medium VLDL
L-LDL-CE%,0.85 [0.81-0.89],2.149e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Unsaturation,0.85 [0.80-0.89],1.830e-04,***,Degree of Unsaturation
Total-PL,0.85 [0.80-0.89],6.608e-05,***,Total-Phospholipids in Lipoprotein Particles
VLDL-CE,0.85 [0.80-0.89],3.102e-05,***,Cholesteryl Esters in VLDL
XS-VLDL-CE,0.85 [0.80-0.89],8.738e-05,***,Cholesteryl Esters in Very Small VLDL
S-VLDL-FC,0.85 [0.80-0.89],4.269e-05,***,Free Cholesterol in Small VLDL
PUFA/MUFA,0.84 [0.80-0.89],1.043e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-LDL-P,0.84 [0.80-0.89],2.389e-05,***,Concentration of Small LDL Particles
M-VLDL-FC,0.84 [0.80-0.89],1.161e-05,***,Free Cholesterol in Medium VLDL
L-LDL-P,0.84 [0.80-0.88],8.362e-06,***,Concentration of Large LDL Particles
Total-L,0.83 [0.79-0.88],1.903e-07,***,Total-Lipids in Lipoprotein Particles
LDL-P,0.83 [0.79-0.88],1.591e-06,***,Concentration of LDL Particles
Omega-6,0.83 [0.79-0.88],6.581e-07,***,Omega-6 Fatty Acids
S-LDL-L,0.83 [0.79-0.88],4.060e-07,***,Total-Lipids in Small LDL
M-LDL-P,0.83 [0.79-0.88],8.200e-07,***,Concentration of Medium LDL Particles
IDL-P,0.83 [0.79-0.87],3.366e-07,***,Concentration of IDL Particles
S-LDL-CE,0.83 [0.79-0.87],1.660e-07,***,Cholesteryl Esters in Small LDL
S-VLDL-PL%,0.83 [0.79-0.87],5.358e-08,***,Phospholipids to Total-Lipids in Small VLDL percentage
LA%,0.83 [0.79-0.87],3.331e-08,***,Linoleic Acid to Total-Fatty Acids percentage
ApoB,0.83 [0.79-0.87],3.407e-08,***,Apolipoprotein B
M-LDL-PL,0.83 [0.78-0.87],5.821e-08,***,Phospholipids in Medium LDL
XS-VLDL-C%,0.83 [0.79-0.87],1.069e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-PL,0.83 [0.78-0.87],1.722e-07,***,Phospholipids in IDL
S-VLDL-FC%,0.82 [0.78-0.87],2.212e-09,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-CE,0.82 [0.78-0.87],2.367e-08,***,Cholesteryl Esters in Medium LDL
IDL-FC,0.82 [0.78-0.87],4.431e-08,***,Free Cholesterol in IDL
M-LDL-L,0.82 [0.78-0.87],6.670e-09,***,Total-Lipids in Medium LDL
M-VLDL-C,0.82 [0.78-0.87],2.208e-08,***,Cholesterol in Medium VLDL
PUFA,0.82 [0.78-0.87],1.704e-08,***,Polyunsaturated Fatty Acids
S-LDL-FC,0.82 [0.78-0.86],6.659e-09,***,Free Cholesterol in Small LDL
S-LDL-C,0.82 [0.78-0.86],1.009e-08,***,Cholesterol in Small LDL
XS-VLDL-CE%,0.82 [0.78-0.86],1.032e-10,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE,0.82 [0.78-0.86],8.822e-09,***,Cholesteryl Esters in Medium VLDL
LA,0.82 [0.78-0.86],1.705e-09,***,Linoleic Acid
Remnant-C,0.82 [0.78-0.86],3.558e-10,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-C,0.82 [0.78-0.86],1.020e-09,***,Cholesterol in Medium LDL
DHA,0.82 [0.77-0.86],4.863e-07,***,Docosahexaenoic Acid
IDL-C%,0.82 [0.78-0.85],1.915e-13,***,Cholesterol to Total-Lipids in IDL percentage
LDL-PL,0.81 [0.77-0.86],2.810e-10,***,Phospholipids in LDL
IDL-L,0.81 [0.77-0.85],2.026e-10,***,Total-Lipids in IDL
LDL-L,0.81 [0.77-0.85],1.974e-11,***,Total-Lipids in LDL
M-LDL-FC,0.81 [0.77-0.85],2.316e-10,***,Free Cholesterol in Medium LDL
Total-FC,0.81 [0.77-0.85],9.128e-11,***,Total-Free Cholesterol
LDL-CE,0.81 [0.77-0.85],2.098e-11,***,Cholesteryl Esters in LDL
L-LDL-L,0.81 [0.77-0.85],1.630e-11,***,Total-Lipids in Large LDL
L-LDL-PL,0.81 [0.77-0.85],5.221e-11,***,Phospholipids in Large LDL
L-LDL-CE,0.81 [0.77-0.85],2.640e-11,***,Cholesteryl Esters in Large LDL
Non-HDL-C,0.81 [0.77-0.85],1.349e-12,***,Total-Cholesterol Minus HDL-C
