Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.07 [0.95-1.20],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.04 [0.94-1.16],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-CE%,1.03 [0.92-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,1.01 [0.90-1.12],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.00 [0.90-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-L,0.75 [0.67-0.84],0.038,*,Total-Lipids in LDL
LDL-C,0.75 [0.67-0.83],0.036,*,LDL Cholesterol
L-LDL-L,0.75 [0.67-0.83],0.038,*,Total-Lipids in Large LDL
Non-HDL-C,0.75 [0.67-0.83],0.021,*,Total-Cholesterol Minus HDL-C
LDL-CE,0.75 [0.67-0.83],0.030,*,Cholesteryl Esters in LDL
ApoB,0.75 [0.67-0.83],0.048,*,Apolipoprotein B
L-LDL-C,0.74 [0.67-0.83],0.031,*,Cholesterol in Large LDL
Total-L,0.74 [0.67-0.83],0.021,*,Total-Lipids in Lipoprotein Particles
L-LDL-CE,0.74 [0.66-0.83],0.021,*,Cholesteryl Esters in Large LDL
S-LDL-PL,0.74 [0.66-0.83],0.034,*,Phospholipids in Small LDL
Total-CE,0.74 [0.66-0.83],0.016,*,Total-Esterified Cholesterol
LA,0.74 [0.66-0.83],0.016,*,Linoleic Acid
Total-C,0.74 [0.66-0.82],0.010,**,Total-Cholesterol
Omega-6,0.73 [0.66-0.82],0.011,*,Omega-6 Fatty Acids
Total-FC,0.73 [0.66-0.82],0.009,**,Total-Free Cholesterol
L-LDL-P,0.72 [0.64-0.81],0.009,**,Concentration of Large LDL Particles
PUFA,0.71 [0.63-0.79],3.738e-04,***,Polyunsaturated Fatty Acids
