Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.76 [1.49-2.09],8.792e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Phe,1.74 [1.52-2.00],8.325e-10,***,Phenylalanine
GlycA,1.68 [1.42-1.99],2.028e-04,***,Glycoprotein Acetyls
IDL-PL%,1.61 [1.36-1.91],0.012,*,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,1.19 [1.00-1.41],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.66 [0.57-0.77],0.007,**,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.65 [0.56-0.76],0.015,*,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.65 [0.56-0.75],0.003,**,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-CE,0.62 [0.52-0.73],0.006,**,Cholesteryl Esters in Small HDL
S-HDL-P,0.62 [0.52-0.73],0.013,*,Concentration of Small HDL Particles
S-HDL-C,0.62 [0.52-0.73],0.005,**,Cholesterol in Small HDL
Albumin,0.61 [0.53-0.70],1.921e-06,***,Albumin
