Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.36 [1.21-1.53],0.099,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.35 [1.20-1.53],0.237,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.34 [1.19-1.50],0.236,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.04 [0.92-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-C%,1.02 [0.90-1.16],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
IDL-C%,0.74 [0.67-0.83],0.019,*,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.73 [0.65-0.82],0.014,*,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.73 [0.65-0.81],0.004,**,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-C,0.73 [0.64-0.82],0.057,,Total-Cholesterol
Total-CE,0.72 [0.64-0.81],0.030,*,Total-Esterified Cholesterol
