Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-C%,1.12 [0.94-1.35],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
Phe,1.12 [0.96-1.31],1.000,,Phenylalanine
M-LDL-CE%,1.11 [0.94-1.31],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.05 [0.87-1.28],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Tyr,1.05 [0.89-1.23],1.000,,Tyrosine
M-LDL-FC%,0.99 [0.82-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Ile,0.97 [0.82-1.15],1.000,,Isoleucine
Total-BCAA,0.94 [0.79-1.12],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.94 [0.78-1.12],1.000,,Leucine
Val,0.93 [0.78-1.11],1.000,,Valine
