Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.15 [0.99-1.35],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-FC,1.11 [0.94-1.32],1.000,,Free Cholesterol in HDL
Unsaturation,1.07 [0.90-1.27],1.000,,Degree of Unsaturation
Albumin,1.06 [0.90-1.25],1.000,,Albumin
Total-FA,1.04 [0.88-1.23],1.000,,Total-Fatty Acids
M-LDL-FC%,0.98 [0.82-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.95 [0.82-1.12],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.95 [0.81-1.11],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.95 [0.81-1.11],1.000,,LDL Cholesterol
Clinical LDL-C,0.94 [0.80-1.10],1.000,,Clinical LDL Cholesterol
