Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Phe,1.06 [0.95-1.17],1.000,,Phenylalanine
His,1.04 [0.94-1.16],1.000,,Histidine
ApoA1,1.03 [0.92-1.16],1.000,,Apolipoprotein A1
M-LDL-PL%,1.02 [0.92-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-C,1.02 [0.91-1.15],1.000,,HDL Cholesterol
Tyr,0.99 [0.90-1.10],1.000,,Tyrosine
Leu,0.98 [0.88-1.10],1.000,,Leucine
Ile,0.98 [0.88-1.09],1.000,,Isoleucine
M-LDL-FC%,0.97 [0.87-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,0.96 [0.86-1.08],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
