Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-PL%,1.38 [1.08-1.77],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.25 [1.03-1.51],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Gln,1.24 [1.02-1.50],1.000,,Glutamine
M-HDL-TG%,1.21 [0.99-1.48],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.09 [0.90-1.33],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoA1,0.60 [0.48-0.75],0.889,,Apolipoprotein A1
HDL-PL,0.59 [0.47-0.73],0.588,,Phospholipids in HDL
HDL-L,0.58 [0.47-0.73],0.355,,Total-Lipids in HDL
HDL-CE,0.58 [0.46-0.73],0.652,,Cholesteryl Esters in HDL
HDL-C,0.57 [0.46-0.72],0.588,,HDL Cholesterol
