Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.18 [1.10-1.27],0.343,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-PL%,1.06 [0.99-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gly,1.06 [0.99-1.14],1.000,,Glycine
Phe,1.01 [0.95-1.08],1.000,,Phenylalanine
Ile,1.00 [0.94-1.08],1.000,,Isoleucine
LDL-CE,0.95 [0.89-1.02],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.93 [0.87-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.91 [0.85-0.98],1.000,,Total-Esterified Cholesterol
PUFA/MUFA,0.88 [0.82-0.95],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,0.87 [0.81-0.93],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
