Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.09 [0.94-1.26],1.000,,Cholesteryl Esters in HDL
Total-C,1.03 [0.91-1.18],1.000,,Total-Cholesterol
M-LDL-FC%,1.02 [0.89-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,1.02 [0.90-1.16],1.000,,VLDL Cholesterol
Remnant-C,1.02 [0.90-1.15],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-PL%,1.00 [0.87-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-TG%,0.99 [0.86-1.13],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-FC%,0.97 [0.85-1.10],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-PL%,0.96 [0.84-1.09],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-TG%,0.92 [0.80-1.06],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
