Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.10 [1.06-1.15],0.862,,Triglycerides to Total-Lipids in IDL percentage
SFA%,1.07 [1.03-1.12],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.04 [1.00-1.09],1.000,,Monounsaturated Fatty Acids
SFA,1.03 [0.99-1.08],1.000,,Saturated Fatty Acids
M-LDL-PL%,1.02 [0.98-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.91 [0.87-0.95],0.931,,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.91 [0.87-0.95],0.973,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PUFA%,0.90 [0.87-0.94],0.516,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.90 [0.86-0.94],0.411,,Degree of Unsaturation
L-LDL-FC%,0.90 [0.86-0.94],0.073,,Free Cholesterol to Total-Lipids in Large LDL percentage
