Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"43.863 [11.875,75.851]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,"29.711 [-3.968,63.391]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"22.838 [-10.012,55.688]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"18.950 [-13.777,51.676]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,"16.095 [-18.170,50.360]",1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,"-10.026 [-40.389,20.337]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,"-16.839 [-45.469,11.792]",1.000,,Docosahexaenoic Acid
Omega-3%,"-23.288 [-51.508,4.932]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,"-26.199 [-52.175,-0.224]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,"-28.171 [-60.276,3.935]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
