Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"0.508 [0.191,0.825]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,"0.498 [0.195,0.801]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,"0.325 [0.025,0.625]",1.000,,Monounsaturated Fatty Acids
M-LDL-TG%,"0.322 [0.032,0.612]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3%,"0.045 [-0.241,0.331]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LDL-C,"-0.119 [-0.397,0.160]",1.000,,LDL Cholesterol
Non-HDL-C,"-0.124 [-0.404,0.156]",1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,"-0.143 [-0.422,0.135]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,"-0.157 [-0.448,0.134]",1.000,,Total-Cholesterol
M-LDL-FC%,"-0.566 [-0.882,-0.250]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
