Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"22.279 [-2.676,47.234]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,"11.228 [-11.036,33.491]",1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,"2.815 [-16.406,22.035]",1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-C%,"2.729 [-18.095,23.553]",1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-TG%,"0.448 [-23.245,24.140]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-PL%,"-5.789 [-29.082,17.504]",1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
ApoA1,"-7.586 [-30.219,15.047]",1.000,,Apolipoprotein A1
ApoB,"-24.052 [-45.814,-2.289]",1.000,,Apolipoprotein B
Clinical LDL-C,"-26.461 [-48.660,-4.263]",1.000,,Clinical LDL Cholesterol
GlycA,"-69.161 [-92.211,-46.111]",9.553e-04,***,Glycoprotein Acetyls
