Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,"0.104 [0.094,0.114]",5.981e-93,***,Glycine
Tyr,"0.066 [0.055,0.076]",6.500e-29,***,Tyrosine
M-HDL-PL%,"0.050 [0.038,0.062]",3.018e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-FC%,"0.048 [0.034,0.062]",3.690e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL%,"0.044 [0.030,0.058]",1.522e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,"0.042 [0.031,0.053]",2.471e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"0.041 [0.029,0.052]",2.092e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
Gln,"0.040 [0.029,0.050]",3.662e-07,***,Glutamine
L-HDL-TG%,"0.034 [0.021,0.046]",0.016,*,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-FC%,"0.032 [0.021,0.042]",0.002,**,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-FC,"0.030 [0.020,0.041]",0.003,**,Free Cholesterol in Very Large HDL
XL-HDL-TG,"0.029 [0.018,0.040]",0.034,*,Triglycerides in Very Large HDL
L-HDL-TG,"0.029 [0.018,0.039]",0.016,*,Triglycerides in Large HDL
Citrate,"-0.029 [-0.039,-0.018]",0.039,*,Citrate
Cholines,"-0.031 [-0.042,-0.019]",0.044,*,Total-Cholines
Omega-3%,"-0.031 [-0.042,-0.020]",0.013,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6,"-0.031 [-0.042,-0.020]",0.012,*,Omega-6 Fatty Acids
HDL-L,"-0.032 [-0.044,-0.020]",0.021,*,Total-Lipids in HDL
M-LDL-C%,"-0.032 [-0.043,-0.021]",0.002,**,Cholesterol to Total-Lipids in Medium LDL percentage
Pyruvate,"-0.034 [-0.045,-0.023]",9.373e-05,***,Pyruvate
S-LDL-CE%,"-0.034 [-0.045,-0.024]",6.691e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
SM,"-0.035 [-0.047,-0.024]",1.910e-04,***,Sphingomyelins
M-HDL-FC,"-0.036 [-0.047,-0.025]",5.715e-05,***,Free Cholesterol in Medium HDL
M-HDL-PL,"-0.037 [-0.048,-0.025]",3.234e-05,***,Phospholipids in Medium HDL
PUFA,"-0.037 [-0.048,-0.025]",3.957e-05,***,Polyunsaturated Fatty Acids
DHA,"-0.037 [-0.049,-0.026]",1.530e-05,***,Docosahexaenoic Acid
Omega-3,"-0.037 [-0.048,-0.026]",5.164e-06,***,Omega-3 Fatty Acids
Lactate,"-0.038 [-0.048,-0.027]",5.993e-07,***,Lactate
