Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"8.349 [-6.968,23.666]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"7.270 [-7.989,22.529]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,"3.525 [-9.747,16.797]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-6%,"3.231 [-12.474,18.936]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,"0.994 [-13.925,15.914]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
Clinical LDL-C,"-2.183 [-15.759,11.393]",1.000,,Clinical LDL Cholesterol
LDL-C,"-2.676 [-16.130,10.778]",1.000,,LDL Cholesterol
ApoB,"-3.339 [-16.648,9.970]",1.000,,Apolipoprotein B
ApoB/ApoA1,"-3.970 [-17.532,9.592]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,"-4.297 [-16.410,7.816]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
