Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,"0.089 [0.056,0.122]",0.034,*,Glucose-lactate
Albumin,"0.085 [0.053,0.116]",0.028,*,Albumin
Lactate,"0.083 [0.053,0.112]",0.007,**,Lactate
Non-HDL-C,"0.047 [0.015,0.080]",1.000,,Total-Cholesterol Minus HDL-C
LDL-FC,"0.042 [0.010,0.074]",1.000,,Free Cholesterol in LDL
L-VLDL-C%,"-0.017 [-0.048,0.015]",1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,"-0.035 [-0.071,0.002]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,"-0.079 [-0.112,-0.047]",0.427,,Phenylalanine
Ile,"-0.085 [-0.119,-0.051]",0.186,,Isoleucine
Tyr,"-0.088 [-0.121,-0.055]",0.038,*,Tyrosine
