Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Clinical LDL-C,"2.075 [-0.956,5.106]",1.000,,Clinical LDL Cholesterol
M-LDL-FC%,"1.351 [-2.056,4.758]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,"1.336 [-1.636,4.307]",1.000,,Apolipoprotein B
ApoB/ApoA1,"1.177 [-1.851,4.206]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoA1,"0.057 [-3.033,3.146]",1.000,,Apolipoprotein A1
Total-FA,"-0.096 [-3.225,3.033]",1.000,,Total-Fatty Acids
M-LDL-PL%,"-0.113 [-2.818,2.592]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
PUFA,"-0.210 [-3.266,2.846]",1.000,,Polyunsaturated Fatty Acids
MUFA,"-0.497 [-3.696,2.703]",1.000,,Monounsaturated Fatty Acids
Omega-3,"-0.820 [-3.748,2.108]",1.000,,Omega-3 Fatty Acids
