Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,"0.313 [0.278,0.348]",1.240e-63,***,Cholesteryl Esters in HDL
HDL-C,"0.310 [0.275,0.345]",8.899e-62,***,HDL Cholesterol
M-HDL-FC%,"0.303 [0.264,0.341]",4.165e-48,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-L,"0.285 [0.250,0.320]",4.049e-52,***,Total-Lipids in Large HDL
L-HDL-CE,"0.284 [0.250,0.318]",1.062e-54,***,Cholesteryl Esters in Large HDL
L-HDL-C,"0.282 [0.248,0.317]",3.018e-53,***,Cholesterol in Large HDL
HDL-L,"0.282 [0.247,0.317]",1.493e-50,***,Total-Lipids in HDL
M-HDL-C,"0.273 [0.239,0.306]",1.166e-50,***,Cholesterol in Medium HDL
L-HDL-PL,"0.272 [0.238,0.307]",1.524e-49,***,Phospholipids in Large HDL
M-HDL-CE,"0.272 [0.238,0.306]",6.315e-51,***,Cholesteryl Esters in Medium HDL
HDL-FC,"0.270 [0.236,0.303]",3.153e-49,***,Free Cholesterol in HDL
L-HDL-P,"0.269 [0.236,0.302]",8.705e-52,***,Concentration of Large HDL Particles
ApoA1,"0.267 [0.233,0.301]",1.320e-47,***,Apolipoprotein A1
HDL-PL,"0.259 [0.224,0.293]",2.319e-43,***,Phospholipids in HDL
M-HDL-C%,"0.258 [0.222,0.294]",2.803e-39,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-FC,"0.255 [0.222,0.289]",1.829e-45,***,Free Cholesterol in Medium HDL
L-HDL-FC,"0.254 [0.221,0.287]",2.546e-45,***,Free Cholesterol in Large HDL
LA%,"0.253 [0.217,0.289]",1.916e-37,***,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-P,"0.250 [0.217,0.283]",2.235e-44,***,Concentration of Medium HDL Particles
L-HDL-CE%,"0.249 [0.208,0.291]",1.747e-26,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,"0.242 [0.200,0.284]",2.170e-24,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-size,"0.241 [0.207,0.276]",3.149e-37,***,Average Diameter for HDL Particles
M-HDL-L,"0.241 [0.207,0.275]",1.576e-38,***,Total-Lipids in Medium HDL
PUFA/MUFA,"0.240 [0.203,0.277]",2.953e-31,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-P,"0.235 [0.202,0.268]",3.559e-39,***,Concentration of HDL Particles
L-LDL-C%,"0.230 [0.194,0.266]",3.423e-30,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-P,"0.221 [0.188,0.254]",8.863e-34,***,Total-Concentration of Lipoprotein Particles
Omega-6%,"0.220 [0.183,0.258]",1.725e-25,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,"0.216 [0.178,0.254]",1.787e-23,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,"0.214 [0.179,0.250]",9.067e-27,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-CE,"0.213 [0.181,0.246]",8.065e-33,***,Cholesteryl Esters in Very Large HDL
M-HDL-PL,"0.213 [0.180,0.247]",1.592e-30,***,Phospholipids in Medium HDL
L-LDL-FC%,"0.204 [0.168,0.240]",2.476e-23,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,"0.201 [0.163,0.239]",4.120e-20,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-HDL-C,"0.197 [0.165,0.229]",6.210e-28,***,Cholesterol in Very Large HDL
XL-HDL-L,"0.192 [0.160,0.224]",6.146e-26,***,Total-Lipids in Very Large HDL
XL-HDL-P,"0.190 [0.159,0.222]",1.048e-26,***,Concentration of Very Large HDL Particles
XL-HDL-PL,"0.188 [0.156,0.220]",4.748e-25,***,Phospholipids in Very Large HDL
