Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"25.189 [13.128,37.250]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,"24.418 [12.311,36.525]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6/Omega-3,"14.324 [3.830,24.818]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-CE,"5.612 [-5.566,16.791]",1.000,,Cholesteryl Esters in HDL
DHA%,"2.769 [-8.429,13.967]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Clinical LDL-C,"-1.238 [-11.976,9.500]",1.000,,Clinical LDL Cholesterol
LDL-C,"-3.108 [-13.750,7.534]",1.000,,LDL Cholesterol
ApoB,"-4.785 [-15.312,5.741]",1.000,,Apolipoprotein B
M-LDL-TG%,"-13.852 [-24.706,-2.997]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,"-31.286 [-42.435,-20.136]",0.009,**,Glycoprotein Acetyls
