Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Remnant-C,"14.328 [3.127,25.528]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,"14.281 [3.015,25.547]",1.000,,Total-Cholesterol Minus HDL-C
Total-C,"13.920 [2.155,25.686]",1.000,,Total-Cholesterol
LDL-C,"13.287 [2.127,24.446]",1.000,,LDL Cholesterol
M-LDL-FC%,"1.172 [-11.488,13.833]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,"-4.577 [-14.627,5.473]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-C%,"-5.760 [-18.185,6.665]",1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,"-7.188 [-16.937,2.561]",1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-LDL-TG%,"-7.476 [-19.493,4.542]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-CE%,"-7.696 [-19.958,4.565]",1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
